timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
267428571,2,1.0841376933967695e-06,2.1216285404079827e-06,-4.147917920249711e-08,-0.01954814181677184,1.613440990447998,-0.0666385293006897,1.6134392023086548,3.0749449729919434,-9698.533714655185,0
277714286,0,1.0778858268167824e-06,2.4609114461782156e-06,0.0,0.0,1.5528466701507568,-0.02360241301357746,1.5887460708618164,3.117990255355835,-9724.676221679876,1
277714286,1,1.0795555454023997e-06,1.8793596154864645e-06,8.445199206619236e-09,0.004493627666142361,1.6146860122680664,0.04524124041199684,1.6146867275238037,3.0963454246520996,-9709.63863898609,0
277714286,2,1.0808125807670876e-06,2.1274017854011618e-06,-4.1542833173480176e-08,-0.01952501603199744,1.6135722398757935,-0.06684423238039017,1.6135704517364502,3.0747392177581787,-9698.345967982235,0
288000000,0,1.0745516192400828e-06,2.4685473363206256e-06,0.0,0.0,1.5527909994125366,-0.02367568574845791,1.5888017416000366,3.117917060852051,-9724.649640786161,1
288000000,1,1.0762264537333976e-06,1.883599225038779e-06,8.491372049945767e-09,0.004508026131880964,1.6148219108581543,0.04538155347108841,1.614822506904602,3.096205234527588,-9709.518825050383,0
288000000,2,1.0774874681374058e-06,2.133205953214201e-06,-4.1607073342220247e-08,-0.019502007465976058,1.6137043237686157,-0.06705119460821152,1.6137025356292725,3.0745322704315186,-9698.156477902507,0
298285714,0,1.0712174116633832e-06,2.476230520187528e-06,0.0,0.0,1.5527348518371582,-0.023749414831399918,1.588857889175415,3.1178433895111084,-9724.622788402296,1
298285714,1,1.0728974757512333e-06,1.8878572518588044e-06,8.537963225307976e-09,0.004522537393573817,1.6149585247039795,0.04552273452281952,1.6149592399597168,3.0960640907287598,-9709.397950574037,0
298285714,2,1.0741624691945617e-06,2.1390408164734254e-06,-4.167189260328996e-08,-0.019479114912068104,1.6138372421264648,-0.06725945323705673,1.6138354539871216,3.074323892593384,-9697.965209340371,0
308571429,0,1.0678833177735214e-06,2.483961907273624e-06,0.0,0.0,1.5526784658432007,-0.023823602125048637,1.5889142751693726,3.117769241333008,-9724.595704346775,1
308571429,1,1.0695686114559066e-06,1.892132786451839e-06,8.584918553822263e-09,0.004537133813595289,1.615096092224121,0.045664794743061066,1.6150968074798584,3.0959219932556152,-9709.275901589808,0
308571429,2,1.0708375839385553e-06,2.14490660255251e-06,-4.173717371713792e-08,-0.01945628170570153,1.6139709949493408,-0.06746899336576462,1.6139692068099976,3.0741143226623535,-9697.772161028819,0
318857143,0,1.0645492238836596e-06,2.4917421796999406e-06,0.0,0.0,1.5526217222213745,-0.023898256942629814,1.5889710187911987,3.11769437789917,-9724.568364000552,1
318857143,1,1.06623974716058e-06,1.8964257151310449e-06,8.63228866165855e-09,0.004551841379544257,1.6152344942092896,0.045807745307683945,1.6152352094650269,3.0957789421081543,-9709.152717156574,0
318857143,2,1.0675125849957112e-06,2.150804448319832e-06,-4.1803154715580604e-08,-0.01943360870589654,1.6141055822372437,-0.06767984479665756,1.6141036748886108,3.0739035606384277,-9697.577302369256,0
329142857,0,1.0612151299937977e-06,2.499570655345451e-06,0.0,0.0,1.5525646209716797,-0.0239733774214983,1.5890281200408936,3.117619276046753,-9724.540766188813,1
329142857,1,1.0629107691784156e-06,1.9007376295121503e-06,8.680053120713183e-09,0.004566644363334875,1.6153737306594849,0.045951586216688156,1.6153744459152222,3.095635175704956,-9709.028390227213,0
329142857,2,1.0641876997397048e-06,2.1567327621596633e-06,-4.186976809705811e-08,-0.0194110786447601,1.6142410039901733,-0.06789202988147736,1.6142390966415405,3.0736913681030273,-9697.38060736414,0
339428571,0,1.0578809224170982e-06,2.5074484710785327e-06,0.0,0.0,1.5525071620941162,-0.024048972874879837,1.589085578918457,3.1175436973571777,-9724.512907117987,1
339428571,1,1.0595821322567645e-06,1.9050660284847254e-06,8.728445521910544e-09,0.00458167030241444,1.6155139207839966,0.04609633609652519,1.6155146360397339,3.0954904556274414,-9708.902853579415,0
339428571,2,1.060863041857374e-06,2.1626942725561094e-06,-4.1936992545288376e-08,-0.019388656991726594,1.6143772602081299,-0.0681055337190628,1.6143752336502075,3.0734777450561523,-9697.1820744031,0
349714286,0,1.0545467148403986e-06,2.515375854272861e-06,0.0,0.0,1.552449345588684,-0.024125050753355026,1.5891433954238892,3.1174676418304443,-9724.48478339399,1
349714286,1,1.0562533816482755e-06,1.9094125036644982e-06,8.776948945410368e-09,0.004596642743285283,1.6156549453735352,0.04624200984835625,1.6156556606292725,3.0953447818756104,-9708.77614477134,0
349714286,2,1.0575382702882052e-06,2.1686864783987403e-06,-4.200466108272849e-08,-0.019366289245961604,1.6145143508911133,-0.06832040101289749,1.614512324333191,3.073262929916382,-9696.981662379092,0
360000000,0,1.0512127346373745e-06,2.5233537144231377e-06,0.0,0.0,1.5523911714553833,-0.024201609194278717,1.58920156955719,3.1173911094665527,-9724.456393782548,1
360000000,1,1.0529246310397866e-06,1.9137780782330083e-06,8.82590089901214e-09,0.00461173551377054,1.6157968044281006,0.04638860002160072,1.615797519683838,3.095198154449463,-9708.64825983895,0
360000000,2,1.0542136124058743e-06,2.1747111986769596e-06,-4.207310766446426e-08,-0.01934411323869874,1.6146522760391235,-0.06853661686182022,1.6146502494812012,3.0730466842651367,-9696.779369415666,0
370285714,0,1.0478786407475127e-06,2.5313825062767137e-06,0.0,0.0,1.5523325204849243,-0.024278651922941208,1.589260220527649,3.117314100265503,-9724.427714318532,1
370285714,1,1.0495959941181354e-06,1.9181620700692292e-06,8.875263191043814e-09,0.0046269290766220725,1.6159396171569824,0.046536121517419815,1.6159403324127197,3.095050573348999,-9708.519132428595,0
370285714,2,1.0508889545235434e-06,2.1807679786434164e-06,-4.214219728737589e-08,-0.019322070518125657,1.6147911548614502,-0.06875419616699219,1.6147891283035278,3.072829008102417,-9696.575122901366,0
380571429,0,1.0445445468576509e-06,2.53946268458094e-06,0.0,0.0,1.5522736310958862,-0.024356188252568245,1.589319109916687,3.117236614227295,-9724.39878384231,1
380571429,1,1.0462673571964842e-06,1.922565388667863e-06,8.9250047352607e-09,0.0046422039407969275,1.6160833835601807,0.04668458178639412,1.616084098815918,3.094902276992798,-9708.388751220147,0
380571429,2,1.0475646377017256e-06,2.186857955166488e-06,-4.2211702577787946e-08,-0.01930004698142487,1.6149308681488037,-0.06897316873073578,1.6149287223815918,3.0726101398468018,-9696.368941498291,0
390857143,0,1.041210452967789e-06,2.5475940219621407e-06,0.0,0.0,1.55221426486969,-0.024434221908450127,1.5893784761428833,3.1171584129333496,-9724.369556856942,1
390857143,1,1.0429389476485085e-06,1.9269862150395056e-06,8.975212573147928e-09,0.004657608654535935,1.6162279844284058,0.04683399945497513,1.616228699684143,3.094752788543701,-9708.25715232903,0
390857143,2,1.0442400935062324e-06,2.1929818103672005e-06,-4.228209249390602e-08,-0.019278251239484175,1.615071415901184,-0.069193534553051,1.6150693893432617,3.072389602661133,-9696.160812999018,0
401142857,0,1.0378763590779272e-06,2.55577833740972e-06,0.0,0.0,1.5521546602249146,-0.0245127584785223,1.5894380807876587,3.117079973220825,-9724.340073298898,1
401142857,1,1.0396103107268573e-06,1.9314250039315084e-06,9.025862723888167e-09,0.00467312839109398,1.6163735389709473,0.046984367072582245,1.6163742542266846,3.094602346420288,-9708.124278720166,0
401142857,2,1.0409157766844146e-06,2.1991386347508524e-06,-4.2353104134917885e-08,-0.019256570856207515,1.6152129173278809,-0.06941530108451843,1.615210771560669,3.0721678733825684,-9695.950668725452,0
411428571,0,1.034542378874903e-06,2.564014948802651e-06,0.0,0.0,1.552094578742981,-0.024591799825429916,1.5894981622695923,3.1170010566711426,-9724.310287793067,1
411428571,1,1.0362819011788815e-06,1.9358833469595993e-06,9.077174567551083e-09,0.004688871392788523,1.6165200471878052,0.04713569954037666,1.6165207624435425,3.0944511890411377,-9707.99011539597,0
411428571,2,1.037591346175759e-06,2.2053272914490663e-06,-4.2424666446549963e-08,-0.01923498354386381,1.6153552532196045,-0.06963849067687988,1.6153532266616821,3.0719447135925293,-9695.738532199917,0
421714286,0,1.0312082849850412e-06,2.5723047656356357e-06,0.0,0.0,1.5520340204238892,-0.02467135339975357,1.589558720588684,3.1169214248657227,-9724.280196553354,1
421714286,1,1.0329534916309058e-06,1.9403612441237783e-06,9.128665823254778e-09,0.0047045870979549615,1.6166675090789795,0.047288019210100174,1.6166682243347168,3.094298839569092,-9707.854643795918,0
421714286,2,1.0342672567276168e-06,2.211551873188e-06,-4.249701390790506e-08,-0.019213559890961105,1.615498661994934,-0.06986313313245773,1.6154965162277222,3.0717201232910156,-9695.524267169141,0
432000000,0,1.0278743047820171e-06,2.580648242656025e-06,0.0,0.0,1.5519732236862183,-0.024751421064138412,1.589619517326355,3.1168413162231445,-9724.249840747372,1
432000000,1,1.02962508208293e-06,1.944856421687291e-06,9.180560311961017e-09,0.004720395820476602,1.6168159246444702,0.04744132235646248,1.616816520690918,3.0941455364227295,-9707.717857192429,0
432000000,2,1.0309430535926367e-06,2.217809651483549e-06,-4.2569972436012904e-08,-0.019192244702311536,1.615642786026001,-0.07008922100067139,1.615640640258789,3.0714938640594482,-9695.308020405966,0
442285714,0,1.0245402108921553e-06,2.58904583461117e-06,0.0,0.0,1.5519119501113892,-0.02483201213181019,1.589680790901184,3.116760730743408,-9724.219172716255,1
442285714,1,1.0262966725349543e-06,1.9493713807605673e-06,9.232930864300215e-09,0.004736327779896028,1.6169652938842773,0.04759562015533447,1.616965889930725,3.093991279602051,-9707.579741935866,0
442285714,2,1.0276189641444944e-06,2.2241029000724666e-06,-4.264370190298905e-08,-0.019171090278100145,1.6157879829406738,-0.07031677663326263,1.615785837173462,3.0712664127349854,-9695.08960810476,0
452571429,0,1.0229683766738162e-06,1.953906576090958e-06,9.285748170384522e-09,0.004752365531578604,1.6171154975891113,0.04775093123316765,1.6171162128448486,3.0938358306884766,-9707.440334438837,0
452571429,1,1.0242949883831898e-06,2.2304304820863763e-06,-4.2718003356867484e-08,-0.01915001685940003,1.615934133529663,-0.07054580748081207,1.6159318685531616,3.0710372924804688,-9694.869063189053,0
462857143,0,1.019640194499516e-06,1.9584601886890596e-06,9.338998907537643e-09,0.004768505469743443,1.6172668933868408,0.04790725186467171,1.6172676086425781,3.093679428100586,-9707.299466790053,0
462857143,1,1.0209712399955606e-06,2.236792397525278e-06,-4.2793011800768e-08,-0.01912908506280796,1.6160811185836792,-0.0707763284444809,1.6160788536071777,3.0708067417144775,-9694.646413977493,0
473142857,0,1.0163120123252156e-06,1.963032673302223e-06,9.392732813751081e-09,0.004784770657266545,1.6174191236495972,0.048064593225717545,1.6174198389053345,3.093522071838379,-9707.157285926043,0
473142857,1,1.017647264234256e-06,2.243190465378575e-06,-4.286883381610096e-08,-0.019108326649635528,1.6162291765213013,-0.07100836932659149,1.6162269115447998,3.0705747604370117,-9694.421521348511,0
483428571,0,1.0129838301509153e-06,1.9676251667988254e-06,9.446950777203256e-09,0.004801157430246466,1.6175724267959595,0.04822298139333725,1.6175731420516968,3.0933637619018555,-9707.013662952375,0
483428571,1,1.0143235158466268e-06,2.2496226392831886e-06,-4.294537347959704e-08,-0.019087715876333657,1.6163781881332397,-0.07124193012714386,1.6163759231567383,3.070341110229492,-9694.194423213119,0
493714286,0,1.009655647976615e-06,1.9722376691788668e-06,9.501897935138004e-09,0.004817788731576359,1.6177266836166382,0.048382412642240524,1.6177273988723755,3.0932044982910156,-9706.868644382854,0
493714286,1,1.0109997674589977e-06,2.256091192975873e-06,-4.302246736642701e-08,-0.019067160792541518,1.6165281534194946,-0.07147703319787979,1.6165257692337036,3.070106029510498,-9693.965089674442,0
504000000,0,1.0063276931759901e-06,1.9768683614529436e-06,9.55703161054089e-09,0.004834392285902021,1.6178820133209229,0.04854290559887886,1.6178827285766602,3.093043804168701,-9706.722157817525,0
504000000,1,1.007676246445044e-06,2.262596808577655e-06,-4.3100492064240825e-08,-0.019046822551479558,1.616679072380066,-0.07171368598937988,1.616676688194275,3.0698695182800293,-9693.733500915625,0
