timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag,original_los_flag,train_blocked,blockage_loss_db
761142857,2,3.5851988842262096e-06,2.1810215702101458e-08,4.6559431387849022e-09,0.2103184046089235,1.8236026186966532,3.141592653589793,1.5707963267948966,3.1343308764766635,9419.71139372523,0,0,1,12.000
761142857,3,3.4252102881512016e-06,-2.231549767158499e-08,-5.779582102803605e-08,-1.9392708140285175,0.0,0.0,1.5639740089600682,3.134161016528203,0.0,0,0,0,0.000
771428571,0,3.419452111573158e-06,4.1475430532683113e-07,-1.7438916318715703e-07,-0.3980221632952618,1.5768444009630005,0.014462406225061066,1.5647482526267926,3.127130247364732,-9727.757415149077,0,0,0,0.000
771428571,1,3.421655120303419e-06,-1.3302932022568309e-08,1.9211355653900035e-08,2.1764381972589066,1.8138917529767402,0.0,1.5707963267948966,3.133967801358727,-9442.897549845928,0,0,1,12.000
771428571,2,3.423600553740694e-06,9.246917393328713e-08,-9.6869204174023e-09,-0.10437766170445838,0.1526493283952652,-1.5707963267948966,1.5634795761649272,3.1343488778525876,0.0,0,0,0,0.000
771428571,3,3.421874817101446e-06,2.1375688510115134e-09,-6.197786418090407e-08,-1.5363207614849257,0.0,0.0,1.56396735361518,3.1341537664179246,0.0,0,0,0,0.000
781714286,0,3.4161168808595525e-06,4.4999748547338783e-07,-1.8178260451364064e-08,-0.04037440774033611,1.5768503059041212,0.01447652769645322,1.564742347685672,3.12711612589334,-9727.75507975005,0,0,0,0.000
781714286,1,3.418421453964984e-06,-1.449553725477496e-08,1.8356392323646649e-08,2.239208180159452,1.8236026186966532,0.0,1.5707963267948966,3.133967801358727,-9419.71139372523,0,0,1,12.000
781714286,2,3.4202650897590855e-06,8.898477175978898e-08,2.7257352900170213e-08,0.2972400763869769,0.1526493283952652,-1.5707963267948966,1.5634724315314825,3.134341804100664,0.0,0,0,0,0.000
781714286,3,3.4185393463835045e-06,2.629209846070147e-08,-5.6232186651241854e-08,-1.1334332545863846,0.0,0.0,1.5639606852732577,3.1341465021480595,0.0,0,0,0,0.000
792000000,0,3.4127816509478272e-06,4.28326048436969e-07,1.4057600899279334e-07,0.3171221968382819,1.576856222385548,0.014490676770014034,1.564736431204245,3.1271019768197794,-9727.752737500687,0,0,0,0.000
792000000,1,3.415196218943525e-06,1.7713145314699598e-08,1.5308690551731853e-08,0.7127123547133162,1.8341028763640574,0.0,1.5707963267948966,3.133967801358727,-9393.640986781504,0,0,1,12.000
792000000,2,3.416929626123433e-06,7.132258154020357e-08,5.992712251346222e-08,0.6987926032717378,0.1526493283952652,-1.5707963267948966,1.5634652729318874,3.1343347165200406,0.0,0,0,0,0.000
792000000,3,3.4152038759983517e-06,4.6276822078170706e-08,-4.1464676686880534e-08,-0.7306084768034414,0.0,0.0,1.5639540038961939,3.134139223677086,0.0,0,0,0,0.000
802285714,0,3.409446421840338e-06,3.5244078474340814e-07,2.8179444242138153e-07,0.6744672065489702,1.5768621504411409,0.014504853526744799,1.5647305031486525,3.1270878000630487,-9727.750388374172,0,0,0,0.000
802285714,1,3.4119804852385515e-06,-2.0137227372327946e-08,-1.1984876119307219e-08,-2.6047394349758592,1.8454902321960058,0.0,1.5707963267948966,3.133967801358727,-9364.197521408027,0,0,1,12.000
802285714,2,3.413594162834752e-06,4.227355803682225e-08,8.31148862318504e-08,1.1002797276794503,0.1526493283952652,-1.5707963267948966,1.5634581003251529,3.1343276150701276,0.0,0,0,0,0.000
802285714,3,3.4118684059469633e-06,5.88838743717426e-08,-2.0027619083631523e-08,-0.32784661218872,0.0,0.0,1.5639473094457315,3.134131930963322,0.0,0,0,0,0.000
812571429,0,3.4061111935394454e-06,2.318940347585741e-07,3.8761673939561135e-07,1.0316601762195379,1.5768680901048917,0.01451905804796402,1.5647245634849014,3.1270735955418294,-9727.748032343557,0,0,0,0.000
812571429,1,3.4087755078462868e-06,-2.2419279109342628e-09,-2.334849147505996e-08,-1.666523096629063,1.857878695982039,0.0,1.5707963267948966,3.133967801358727,-9330.786616459334,0,0,1,12.000
812571429,2,3.4102586998940606e-06,6.4441292079483945e-09,9.311620912372201e-08,1.5017012576412485,0.1526493283952652,-1.5707963267948966,1.563450913670129,3.134320499710176,0.0,0,0,0,0.000
812571429,3,3.4085329362303202e-06,6.20831284132357e-08,4.655754326489322e-09,0.07485215450666403,0.0,0.0,1.5639406018834638,3.13412462396492,0.0,0,0,0,0.000
822857143,0,3.4027759660475225e-06,8.187670512555415e-08,4.4465483723338105e-07,1.3887006588151494,1.5768740414109266,0.014533290415308996,1.5647186121788665,3.1270593631744843,-9727.745669381768,0,0,0,0.000
822857143,1,3.405582767510339e-06,-2.3344462136752112e-08,-2.4992903836888686e-09,-3.034937531868488,1.871401996837292,0.0,1.5707963267948966,3.133967801358727,-9292.680520586977,0,0,1,12.000
822857143,2,3.406923237302383e-06,-3.047518099673579e-08,8.832035852418576e-08,1.9030569999076987,0.1526493283952652,-1.5707963267948966,1.5634437129255043,3.134313370399277,0.0,0,0,0,0.000
822857143,3,3.4051974668494067e-06,5.534826365327722e-08,2.8638393043731273e-08,0.4774876377166876,0.0,0.0,1.5639338811708332,3.13411730263987,0.0,0,0,0,0.000
833142857,0,3.39944073936695e-06,-7.870402658776191e-08,4.456778125946763e-07,1.7455882055547387,1.5768800043935047,0.014547550710737385,1.5647126491962884,3.127045102879056,-9727.743299461585,0,0,0,0.000
833142857,1,3.402404022407187e-06,1.7062522661254374e-08,-1.6158933099832284e-08,-0.7582058920435877,1.886217851775337,0.0,1.5707963267948966,3.133967801358727,-9248.981692555022,0,0,1,12.000
833142857,2,3.403587775060747e-06,-6.261393040814487e-08,6.946823366670104e-08,2.304346760996536,0.1526493283952652,-1.5707963267948966,1.5634364980498061,3.134306227096361,0.0,0,0,0,0.000
833142857,3,3.401861997805211e-06,3.974232808192071e-08,4.8080708440081035e-08,0.8800596510604204,0.0,0.0,1.563927147269131,3.1341099669459966,0.0,0,0,0,0.000
843428571,0,3.3961055135001187e-06,-2.2961204233153166e-07,3.905174088714483e-07,2.1023223654453496,1.5768859790870202,0.014561839016528737,1.5647066745027731,3.1270308145732644,-9727.740922555664,0,0,0,0.000
843428571,1,3.3992413742183947e-06,1.2959800900243289e-09,-2.348593876923124e-08,-1.5156711261126488,1.9025133285977458,0.0,1.5707963267948966,3.133967801358727,-9198.57470167325,0,0,1,12.000
843428571,2,3.400252313170183e-06,-8.485500227721743e-08,3.9536516517237853e-08,2.7055703464941723,0.1526493283952652,-1.5707963267948966,1.5634292690013976,3.1342990697601967,0.0,0,0,0,0.000
843428571,3,3.3985265290987256e-06,1.774904143646496e-08,5.986501864650173e-08,1.2825680074584405,0.0,0.0,1.5639204001394964,3.1341026168409587,0.0,0,0,0,0.000
853714286,0,3.392770288449428e-06,-3.518326360351207e-07,2.860821918882476e-07,2.4589026866791177,1.5768919655260019,0.014576155415286125,1.5647006880637913,3.127016498174507,-9727.738538636524,0,0,0,0.000
853714286,1,3.3960973532829793e-06,2.0673782629855857e-08,1.1264478455310242e-08,0.4988944049028488,1.9205116171614043,0.0,1.5707963267948966,3.133967801358727,-9140.062194262498,0,0,1,12.000
853714286,2,3.396916851631727e-06,-9.364858045036924e-08,3.266390033115823e-09,3.1067275611721135,0.1526493283952652,-1.5707963267948966,1.5634220257384794,3.134291898349391,0.0,0,0,0,0.000
853714286,3,3.3951910607309465e-06,-7.123241421641699e-09,6.209486820509407e-08,1.6850125192492489,0.0,0.0,1.5639136397429159,3.1340952522822487,0.0,0,0,0,0.000
864000000,0,3.389435064217287e-06,-4.299644136815734e-07,1.454809510635908e-07,2.8153287147706267,1.576897963745115,0.014590499989937725,1.564694689844678,3.1270021535998556,-9727.736147676549,0,0,0,0.000
864000000,1,3.3929750292551122e-06,-1.2994816715654319e-10,-2.3564751295578559e-08,-1.5763107855861183,1.940480615590198,0.0,1.5707963267948966,3.133967801358727,-9071.678981726927,0,0,1,12.000
864000000,2,3.393581390446419e-06,-8.757749481556363e-08,-3.3588353547814085e-08,-2.7753670981926293,0.1526493283952652,-1.5707963267948966,1.5634147682190866,3.134284712822388,0.0,0,0,0,0.000
864000000,3,3.391855592702874e-06,-3.090163514541938e-08,5.439934823486182e-08,2.0873929979564396,0.0,0.0,1.5639068660402222,3.134087873227192,0.0,0,0,0,0.000
874285714,0,3.3860998408061144e-06,-4.5415234182399243e-07,-1.3631995797064312e-08,-3.1115853131092797,1.5769039737791612,0.014604872823738374,1.5646886798106319,3.1269877807660547,-9727.733749647989,0,0,0,0.000
874285714,1,3.3898781561148864e-06,-1.3218830071523695e-08,-1.9534380370058229e-08,-2.1657099672639677,1.9627438522634093,0.0,1.5707963267948966,3.133967801358727,-8991.175930130421,0,0,1,12.000
874285714,2,3.3902459296153023e-06,-6.758408997888522e-08,-6.517442777271806e-08,-2.374343213749946,0.1526493283952652,-1.5707963267948966,1.5634074964010898,3.134277513137468,0.0,0,0,0,0.000
874285714,3,3.388520125015511e-06,-4.97834005582173e-08,3.799372052408795e-08,2.489709254172284,0.0,0.0,1.563900078992094,3.1340804796329444,0.0,0,0,0,0.000
884571429,0,3.382764618218339e-06,-4.213202781827118e-07,-1.712795446776427e-07,-2.755469240579304,1.5769099956630794,0.014619274000271241,1.564682657926714,3.126973379589522,-9727.731344522954,0,0,0,0.000
884571429,1,3.386811363767895e-06,-1.276393853449739e-08,-1.9859993409720509e-08,-2.1420197840946402,1.9876943972047902,0.0,1.5707963267948966,3.133967801358727,-8895.662033196104,0,0,1,12.000
884571429,2,3.386910469139425e-06,-3.682253356971575e-08,-8.646841984991804e-08,-1.9733862903526396,0.1526493283952652,-1.5707963267948966,1.5634002102421927,3.134270299252747,0.0,0,0,0,0.000
884571429,3,3.3851846576698666e-06,-6.074378571277385e-08,1.548659725942923e-08,2.891961098139807,0.0,0.0,1.5638932785590545,3.134073071456495,0.0,0,0,0,0.000
894857143,0,3.3794293964563993e-06,-3.355501500899633e-07,-3.076719692993087e-07,-2.399508834310309,1.5769160294319458,0.014633703603449424,1.5646766241578474,3.126958949986344,-9727.728932273416,0,0,0,0.000
894857143,1,3.3835750090198383e-06,-1.599462100651905e-10,-9.407488389342593e-08,-1.5724965261395878,0.1526493283952652,-1.5707963267948966,1.5633929096999326,3.1342630711261745,0.0,0,0,0,0.000
894857143,2,3.3837804131813143e-06,-2.0139040183797387e-08,-1.2359426344446621e-08,-2.5911569657220763,2.0158125515504377,0.0,1.5707963267948966,3.133967801358727,-8781.388590425218,0,0,1,12.000
894857143,3,3.381849190666952e-06,-6.201991788195167e-08,-9.535580733147503e-09,-2.9890369680088735,0.0,0.0,1.5638864647014714,3.1340656486546608,0.0,0,0,0,0.000
905142857,0,3.3760941755227408e-06,-2.0756255733429307e-07,-4.056888271938404e-07,-2.0437045554233833,1.5769220751209758,0.014648161717517543,1.5646705784688173,3.1269444918722757,-9727.72651287121,0,0,0,0.000
905142857,1,3.380239549257599e-06,3.659453853802251e-08,-8.67664881360516e-08,-1.1716741205302372,0.1526493283952652,-1.5707963267948966,1.5633855947316786,3.1342558287155353,0.0,0,0,0,0.000
905142857,2,3.380792538463036e-06,3.8689346022189405e-09,2.3331417285436954e-08,1.4064665826740008,2.0476881944604317,0.0,1.5707963267948966,3.133967801358727,-8643.453693335294,0,0,1,12.000
905142857,3,3.3785137240077835e-06,-5.339343625733786e-08,-3.308045911543469e-08,-2.5869145217670364,0.0,0.0,1.5638796373795558,3.13405821118409,0.0,0,0,0,0.000
915428571,0,3.372758955419822e-06,-5.33663801370106e-08,-4.530216119497741e-07,-1.688056867367924,1.576928132765524,0.014662648427053445,1.5646645208242693,3.12693000516274,-9727.724086288034,0,0,0,0.000
915428571,1,3.376904089853767e-06,6.761052794134397e-08,-6.568048706462052e-08,-0.7709192729440337,0.1526493283952652,-1.5707963267948966,1.5633782652946315,3.1342485719784463,0.0,0,0,0,0.000
915428571,2,3.377856907874922e-06,-6.2838559455297379e-09,2.2821250171151312e-08,1.8394889072809315,2.0840485996611573,0.0,1.5707963267948966,3.133967801358727,-8475.398704585325,0,0,1,12.000
915428571,3,3.3751782576933804e-06,-3.622669381431112e-08,-5.138680602559697e-08,-2.184857062283134,0.0,0.0,1.563872796553361,3.1340507590012576,0.0,0,0,0,0.000
925714286,0,3.3694237361501103e-06,1.0775119650028036e-07,-4.4370977395454786e-07,-1.332566235106726,1.5769342024010846,0.014677163816969799,1.5646584511887087,3.1269154897728235,-9727.72165249544,0,0,0,0.000
925714286,1,3.373568630809407e-06,8.796094284747838e-08,-3.414030706553785e-08,-0.37023218419740767,0.1526493283952652,-1.5707963267948966,1.5633709213458222,3.1342413008723566,0.0,0,0,0,0.000
925714286,2,3.374985246473535e-06,-2.2166903579612395e-08,8.3593403329367321e-09,2.7809742213783593,2.125792054133483,0.0,1.5707963267948966,3.133967801358727,-8268.66315238582,0,0,1,12.000
925714286,3,3.3718427917247675e-06,-1.3246693083337357e-08,-6.152500979607065e-08,-1.7828647826901838,0.0,0.0,1.5638659421827825,3.134043292062468,0.0,0,0,0,0.000
936000000,0,3.366088517716081e-06,2.556409169658387e-07,-3.788796159893442e-07,-0.9772331252323991,1.5769402840632927,0.01469170797251579,1.5646523695265007,3.1269009456172774,-9727.719211464846,0,0,0,0.000
936000000,1,3.3702331721255874e-06,9.440383585315771e-08,2.869527354569904e-09,0.03038694419471876,0.1526493283952652,-1.5707963267948966,1.563363562842112,3.134234015354547,0.0,0,0,0,0.000
936000000,2,3.3721926745863035e-06,4.4776375936322089e-09,2.328370446950988e-08,1.3808079511253004,2.1740261797195815,0.0,1.5707963267948966,3.133967801358727,-8011.8665614102565,0,0,1,12.000
936000000,3,3.3685073261029722e-06,1.1888828112626194e-08,-6.186521848348722e-08,-1.380937876586867,0.0,0.0,1.5638590742275569,3.1340358103238515,0.0,0,0,0,0.000
946285714,0,3.3627533001202217e-06,3.718107584524487e-07,-2.6659593048881575e-07,-0.6220580066658599,1.5769463777879245,0.014706280979278747,1.5646462758018689,3.1268863726105143,-9727.716763167518,0,0,0,0.000
946285714,1,3.3668977138033815e-06,8.589753136053293e-08,3.9491965212680026e-08,0.4309379100189317,0.1526493283952652,-1.5707963267948966,1.5633561897401904,3.134226715382128,0.0,0,0,0,0.000
946285714,2,3.369498823859921e-06,2.3148535449947569e-08,5.2177296699921926e-09,0.2216971819458669,2.2301063951277547,0.0,1.5707963267948966,3.133967801358727,-7689.910716536864,0,0,1,12.000
946285714,3,3.365171860829027e-06,3.517399947767768e-08,-5.2338421668579715e-08,-0.9790765387360169,0.0,0.0,1.5638521926472606,3.134028313741364,0.0,0,0,0,0.000
956571429,0,3.359418083365029e-06,4.4173335614049717e-07,-1.20847408144229e-07,-0.2670413499578391,1.5769524836108983,0.014720882923185867,1.5646401699788948,3.1268717706666074,-9727.714307574597,0,0,0,0.000
956571429,1,3.363562255843866e-06,6.376743718404148e-08,6.992460649614645e-08,0.8314205103633251,0.1526493283952652,-1.5707963267948966,1.5633488019965753,3.134219400912041,0.0,0,0,0,0.000
956571429,2,3.3669292830309276e-06,1.7156198446896262e-08,1.6419623329052775e-08,0.7634640169986385,2.2956624704102375,0.0,1.5707963267948966,3.133967801358727,-7282.979054035194,0,0,1,12.000
956571429,3,3.3618363959039677e-06,5.289324586327825e-08,-3.4448798718200534e-08,-0.577280964366128,0.0,0.0,1.5638452974013102,3.1340208022707863,0.0,0,0,0,0.000
966857143,0,3.3560828674530073e-06,4.5665420868049385e-07,4.020511945415896e-08,0.0878163725947026,1.5769586015682757,0.014735513890505885,1.5646340520215176,3.1268571396992875,-9727.71184465706,0,0,0,0.000
966857143,1,3.360226798248123e-06,3.1498060013073564e-08,8.933866531855159e-08,1.2318345412682554,0.1526493283952652,-1.5707963267948966,1.5633413995676113,3.134212071901056,0.0,0,0,0,0.000
966857143,2,3.364517367992026e-06,-2.3557076312737708e-08,3.1324368767442561e-09,3.009395937787185,2.3725864645003503,0.0,1.5707963267948966,3.133967801358727,-6765.722228148344,0,0,1,12.000
966857143,3,3.358500931328835e-06,6.221378631127462e-08,-1.1035310827898763e-08,-0.17555134952060245,0.0,0.0,1.5638383884489602,3.134013275867725,0.0,0,0,0,0.000
977142857,0,3.352747652386676e-06,4.146766418256616e-07,1.964970986446536e-07,0.4425146864829134,1.5769647316962605,0.014750173967850744,1.5646279218935326,3.1268424796219425,-9727.709374385753,0,0,0,0.000
977142857,1,3.3568913410172378e-06,-5.81689897092783e-09,9.464422807084077e-08,1.632179797959171,0.1526493283952652,-1.5707963267948966,1.5633339824094696,3.134204728305769,0.0,0,0,0,0.000
977142857,2,3.3623060423710416e-06,9.9528849245942894e-09,-2.1597017837857638e-08,-1.1389601084960927,2.462930162841481,0.0,1.5707963267948966,3.133967801358727,-6107.373953028298,0,0,1,12.000
977142857,3,3.3551654671046724e-06,6.163778087951083e-08,1.4179527051269688e-08,0.22611210894225062,0.0,0.0,1.5638314657493035,3.1340057344876087,0.0,0,0,0,0.000
987428571,0,3.3494124381685584e-06,3.2099044834897694e-07,3.28561285545234e-07,0.7970531155681271,1.576970874031202,0.014764863242177358,1.5646217795585913,3.126827790347616,-9727.706896731372,0,0,0,0.000
987428571,1,3.3535558841523004e-06,-4.227938308120521e-08,8.49806716959811e-08,2.03245607519586,0.1526493283952652,-1.5707963267948966,1.563326550478147,3.1341973700826053,0.0,0,0,0,0.000
987428571,2,3.3603494341016725e-06,-2.3658663676943334e-08,-2.5332690375166919e-09,-3.034923331937186,2.5686265107010873,0.0,1.5707963267948966,3.133967801358727,-5274.326715432041,0,0,1,12.000
987428571,3,3.35183000323253e-06,5.124207002069415e-08,3.7181860171878705e-08,0.6277092132327995,0.0,0.0,1.56382452926127,3.133998178085688,0.0,0,0,0,0.000
997714286,0,3.346077224801193e-06,1.87218210942157e-07,4.199494518748134e-07,1.1514311818490324,1.5769770286095934,0.014779581800789294,1.5646156249801997,3.126813071789004,-9727.704411664468,0,0,0,0.000
997714286,1,3.3502204276544056e-06,-7.211945148643182e-08,6.185461631572328e-08,2.4326631665739566,0.1526493283952652,-1.5707963267948966,1.5633191037294645,3.134189997187816,0.0,0,0,0,0.000
997714286,2,3.3587127132900046e-06,-1.7496003017941373e-08,-1.6142850065129968e-08,-2.396398708851874,2.6909313275091593,0.0,1.5707963267948966,3.133967801358727,-4237.551700864176,0,0,1,12.000
997714286,3,3.3484945397134592e-06,3.266728509093825e-08,5.430541604376791e-08,1.0292397649793354,0.0,0.0,1.5638175789436255,3.133990606617036,0.0,0,0,0,0.000
1008000000,0,3.342742012287125e-06,2.9963140209877665e-08,4.5927386746349877e-07,1.5056484053452572,1.576983195468074,0.014794329731338495,1.5646094581217191,3.1267983238584547,-9727.701919155446,0,0,0,0.000
1008000000,1,3.3468849715246517e-06,-9.060792130371035e-08,2.8903549452553644e-08,2.832800864874188,0.1526493283952652,-1.5707963267948966,1.563311642119067,3.1341826095774774,0.0,0,0,0,0.000
1008000000,2,3.3574682818736277e-06,2.2719080892232212e-08,-7.1389958882014645e-09,-0.3044593393161959,2.82955053202726,0.0,1.5707963267948966,3.133967801358727,-2986.815548157359,0,0,1,12.000
1008000000,3,3.345159076548518e-06,8.858012396924031e-09,6.281543213019883e-08,1.4307035649952433,0.0,0.0,1.5638106147549715,3.133983020036547,0.0,0,0,0,0.000
1018285714,0,3.3394068006289112e-06,-1.3125884545784838e-07,4.4161604388724134e-07,1.859704303980954,1.5769893746434291,0.014809107121827049,1.564603278946364,3.126783546467966,-9727.699419174558,0,0,0,0.000
1018285714,1,3.3435495157641427e-06,-9.480488540285075e-08,-8.677551998710539e-09,-3.050316344884382,0.1526493283952652,-1.5707963267948966,1.5633041656024218,3.1341752072074893,0.0,0,0,0,0.000
1018285714,2,3.3566861687935252e-06,-2.0497900526523883e-08,1.2133519037612134e-08,2.60712099905645,2.981679530431574,0.0,1.5707963267948966,3.133967801358727,-1549.1648778296146,0,0,1,12.000
1018285714,3,3.3418236137387672e-06,-1.6404688562901747e-08,6.134465148472437e-08,1.8321004130461693,0.0,0.0,1.5638036366537442,3.133975418298933,0.0,0,0,0,0.000
1028571429,0,3.3360715898291198e-06,-2.764443269281743e-07,3.6912973150212304e-07,2.2135983939340447,1.5769955661725916,0.014823914060608928,1.5645970874172017,3.1267687395291843,-9727.696911691915,0,0,0,0.000
1028571429,1,3.3402140603739854e-06,-8.402578334489197e-08,-4.495601944050756e-08,-2.6503180571916674,0.1526493283952652,-1.5707963267948966,1.5632966741348189,3.134167790033577,0.0,0,0,0,0.000
1028571429,2,3.356418892599262e-06,-2.1755485096212333e-08,9.7044034090991141e-09,2.722014244252349,3.141592653589793,0.0,1.5707963267948966,3.133967801358727,0.0,0,0,1,12.000
1028571429,3,3.3384881512852724e-06,-3.9104082596278263e-08,5.011199530130083e-08,2.233430108548514,0.0,0.0,1.5637966445982132,3.133967801358727,0.0,0,0,0,0.000
1038857143,0,3.3327363798903267e-06,-3.875830808211654e-07,2.507657575781875e-07,2.567330189519808,1.5770017700926413,0.014838750636391722,1.564590883497152,3.1267539029534017,-9727.694396677476,0,0,0,0.000
1038857143,1,3.336878605355292e-06,-5.995135609596392e-08,-7.419821379123041e-08,-2.250389788774834,0.1526493283952652,-1.5707963267948966,1.5632891676713687,3.134160358011287,0.0,0,0,0,0.000
1038857143,2,3.3566861687935252e-06,-2.0497900526523883e-08,1.2133519037612134e-08,2.60712099905645,2.981679530431574,3.141592653589793,1.5707963267948966,3.133967801358727,1549.1648778296146,0,0,1,12.000
1038857143,3,3.3351526891891027e-06,-5.562634914214972e-08,3.08890935984713e-08,2.63469244987094,0.0,0.0,1.5637896385464816,3.1339601691702788,0.0,0,0,0,0.000
1049142857,0,3.3294011708151193e-06,-4.5088675149682543e-07,1.0115538836332807e-07,2.9208992029580436,1.5770079864408073,0.014853616938238452,1.564584667148986,3.126739036651555,-9727.691874101047,0,0,0,0.000
1049142857,1,3.33354315070918e-06,-2.6364078826817204e-08,-9.177523631558663e-08,-1.8505317501127843,0.1526493283952652,-1.5707963267948966,1.5632816461670016,3.134152911095988,0.0,0,0,0,0.000
1049142857,2,3.3574682818736277e-06,2.2719080892232212e-08,-7.1389958882014645e-09,-0.3044593393161959,2.82955053202726,3.141592653589793,1.5707963267948966,3.133967801358727,2986.815548157359,0,0,1,12.000
1049142857,3,3.331817227451333e-06,-6.333544739248186e-08,6.719947432443362e-09,3.0358872343343712,0.0,0.0,1.5637826184564843,3.133952521687756,0.0,0,0,0,0.000
1059428571,0,3.3260659626060963e-06,-4.5849037201398663e-07,-6.120706781591304e-08,-3.008880362690092,1.5770142152544677,0.014868513055569335,1.5645784383353256,3.126724140534224,-9727.689343932278,0,0,0,0.000
1059428571,1,3.330207696436769e-06,1.1447354227155925e-08,-9.48946264407545e-08,-1.4507441526157419,0.1526493283952652,-1.5707963267948966,1.563274109576468,3.13414544924287,0.0,0,0,0,0.000
1059428571,2,3.3587127132900046e-06,-1.7496003017941373e-08,-1.6142850065129968e-08,-2.396398708851874,2.6909313275091593,3.141592653589793,1.5707963267948966,3.133967801358727,4237.551700864176,0,0,1,12.000
1059428571,3,3.328481766073041e-06,-6.099288058598156e-08,-1.8561768963770283e-08,-2.8461710482690985,0.0,0.0,1.563775584285987,3.1339448588651413,0.0,0,0,0,0.000
1069714286,0,3.3227307552658653e-06,-4.094178761623393e-07,-2.1625556844638808e-07,-2.6556383844545013,1.5770204565711505,0.014883439078163547,1.5645721970186426,3.1267092145116298,-9727.686806140679,0,0,0,0.000
1069714286,1,3.3268722425391854e-06,4.752153574740013e-08,-8.304254371334409e-08,-1.051027208508839,0.1526493283952652,-1.5707963267948966,1.5632665578543357,3.1341379724069434,0.0,0,0,0,0.000
1069714286,2,3.3603494341016725e-06,-2.3658663676943334e-08,-2.5332690375166919e-09,-3.034923331937186,2.5686265107010873,3.141592653589793,1.5707963267948966,3.133967801358727,5274.326715432041,0,0,1,12.000
1069714286,3,3.32514630505531e-06,-4.8955639985693206e-08,-4.0941112732076896e-08,-2.445111987889187,0.0,0.0,1.5637685359925868,3.1339371806562335,0.0,0,0,0,0.000
1080000000,0,3.319395548797046e-06,-3.0969451050738816e-07,-3.448330264006902e-07,-2.302560663581395,1.577026710428535,0.014898395096161072,1.5645659431612584,3.1266942584936324,-9727.684260695598,0,0,0,0.000
1080000000,1,3.323536789017558e-06,7.61643577978805e-08,-5.806663943574882e-08,-0.651381130366453,0.1526493283952652,-1.5707963267948966,1.5632589909549903,3.134130480543037,0.0,0,0,0,0.000
1080000000,2,3.3623060423710416e-06,9.9528849245942894e-09,-2.1597017837857638e-08,-1.1389601084960927,2.462930162841481,3.141592653589793,1.5707963267948966,3.133967801358727,6107.373953028298,0,0,1,12.000
1080000000,3,3.3218108443992257e-06,-2.912085068945172e-08,-5.685937644886816e-08,-2.044121096363617,0.0,0.0,1.5637614735337098,3.1339294870146452,0.0,0,0,0,0.000
1090285714,0,3.3160603432022665e-06,-1.7159483828915748e-07,-4.3105458616871255e-07,-1.9496476953015522,1.5770329768644509,0.014913381200064506,1.5645596767253422,3.1266792723897288,-9727.681707566231,0,0,0,0.000
1090285714,1,3.3202013358730227e-06,9.284728050139286e-08,-2.3886513672383586e-08,-0.2518061323927761,0.1526493283952652,-1.5707963267948966,1.5632514088326341,3.134122973605798,0.0,0,0,0,0.000
1090285714,2,3.364517367992026e-06,-2.3557076312737708e-08,3.1324368767442561e-09,3.009395937787185,2.3725864645003503,3.141592653589793,1.5707963267948966,3.133967801358727,6765.722228148344,0,0,1,12.000
1090285714,3,3.318475384105881e-06,-4.625863850095695e-09,-6.377947900715723e-08,-1.643198579631092,0.0,0.0,1.5637543968666108,3.1339217778938027,0.0,0,0,0,0.000
1100571429,0,3.3127251384841674e-06,-1.2121696243932525e-08,-4.6426237676072484e-07,-1.5968999774068902,1.5770392559168815,0.01492839748074084,1.5645533976729116,3.1266642561090525,-9727.679146721617,0,0,0,0.000
1100571429,1,3.3168658831067185e-06,9.492222693462425e-08,1.4122624982783641e-08,0.1476975706259228,0.1526493283952652,-1.5707963267948966,1.5632438114412848,3.1341154515496905,0.0,0,0,0,0.000
1100571429,2,3.3669292830309276e-06,1.7156198446896262e-08,1.6419623329052775e-08,0.7634640169986385,2.2956624704102375,3.141592653589793,1.5707963267948966,3.133967801358727,7282.979054035194,0,0,1,12.000
1100571429,3,3.3151399241763707e-06,2.064864560025872e-08,-6.058949334395888e-08,-1.2423446439795622,0.0,0.0,1.5637473059483724,3.133914053246945,0.0,0,0,0,0.000
1110857143,0,3.3093899346454e-06,1.4909414019335362e-07,-4.403321294152497e-07,-1.2443180095519693,1.5770455476239624,0.01494344402942336,1.5645471059658307,3.12664920956037,-9727.676578130644,0,0,0,0.000
1110857143,1,3.313530430719788e-06,8.204041301800811e-08,4.99759830544811e-08,0.5471297634377138,0.1526493283952652,-1.5707963267948966,1.5632361987347745,3.1341079143289963,0.0,0,0,0,0.000
1110857143,2,3.369498823859921e-06,2.3148535449947569e-08,5.2177296699921926e-09,0.2216971819458669,2.2301063951277547,3.141592653589793,1.5707963267948966,3.133967801358727,7689.910716536864,0,0,1,12.000
1110857143,3,3.3118044646117953e-06,4.2693767471926915e-08,-4.778025830860269e-08,-0.8415594970939622,0.0,0.0,1.5637402007359047,3.133906313027121,0.0,0,0,0,0.000
1121142857,0,3.306054731688624e-06,2.922132571286574e-07,-3.6217279433633364e-07,-0.891902293137581,1.5770518520239833,0.014958520937713448,1.5645408015658098,3.1266341326520797,-9727.674001762036,0,0,0,0.000
